"CD_A","PER","ENT","CON","V_SEL","N_HOG","N_REN","S3P1","S3P1_2","S3P2","S3P2_ES","S3P3","S3P4_1","S3P4_2","S3P4_3","S3P4_4","S3P4_5","S3P4_6","S3P4_7","S3P5","S3P5_ES","S3P6","S3P7","S3P7_1_1","S3P7_1_2","S3P7_1_3","S3P7_1_4","S3P7_1_5","S3P7_2_1","S3P7_2_2","S3P7_2_3","S3P7_2_4","S3P7_2_5","S3P8","S3P9","S3P10","S3P11_ES","S3P12_C","S3P12_ES","S3P13_ES","S3P14_C","S3P14_ES","S3P15","S4P1_1","S4P1_2","S4P1_3","S4P1_4","S4P1_5","S4P1_6","S4P1_7","S4P1_8","S4P1_1_1A","S4P1_1_2A","S4P1_1_3A","S4P1_1_4A","S4P1_1_5A","S4P1_1_6A","S4P1_1_7A","S4P1_1_8A","S4P1_1_ESA","S4P1_1_1B","S4P1_1_2B","S4P1_1_3B,N,1,0","S4P1_1_4B,N,1,0","S4P1_1_5B,N,1,0","S4P1_1_6B,N,1,0","S4P1_1_7B,N,1,0","S4P1_1_8B,N,1,0","S4P1_1_ESB,C,50","S4P1_1_1C,N,1,0","S4P1_1_2C,N,1,0","S4P1_1_3C,N,1,0","S4P1_1_4C,N,1,0","S4P1_1_5C,N,1,0","S4P1_1_6C,N,1,0","S4P1_1_7C,N,1,0","S4P1_1_8C,N,1,0","S4P1_1_ESC,C,50","S4P1_2_1,N,1,0","S4P1_2_2,N,1,0","S4P1_2_3,N,1,0","S4P1_2_4,N,1,0","S4P1_2_5,N,1,0","S4P1_2_6,N,1,0","S4P1_2_7,N,1,0","S4P2_1,N,1,0","S4P2_2,N,1,0","S4P2_3,N,1,0","S4P2_4,N,1,0","S4P2_5,N,1,0","S4P2_6,N,1,0","S4P2_7,N,1,0","S4P2_8,N,1,0","S4P3_1,N,1,0","S4P3_2,N,1,0","S4P3_3,N,1,0","S4P3_4,N,1,0","S4P3_5,N,1,0","S4P3_6,N,1,0","S4P3_7,N,1,0","S4P3_8,N,1,0","S4P3_9,N,1,0","S4P4,N,3,0","S4P4_1,N,3,0","S4P4_2,N,3,0","S4P4_3,N,3,0","S4P4_4,N,3,0","S4P5,N,3,0","S4P5_1,N,3,0","S4P5_2,N,3,0","S4P5_3,N,3,0","S4P5_4,N,3,0","S4P6,N,1,0","S4P6_1,N,2,0","S4P6_2,N,2,0","S4P6_3,N,2,0","S4P6_4,N,2,0","S4P6_5,N,2,0","S4P7,N,1,0","S4P7_1,N,2,0","S4P7_2,N,2,0","S4P7_3,N,2,0","S4P7_4,N,2,0","S4P7_5,N,2,0","S4P8,N,1,0","S4P8_1_1,N,2,0","S4P8_1_2,N,2,0","S4P8_1_ES,C,50","S4P9,N,1,0","S4P10,N,1,0","S4P10_1,N,3,0","S4P11_1,N,1,0","S4P11_2,N,1,0","S4P11_3,N,1,0","S4P11_4,N,1,0","S4P11_5,N,1,0","S4P11_6,N,1,0","S4P11_7,N,1,0","S4P11_8,N,1,0","S4P11_9,N,1,0","S4P11_10,N,1,0","S4P11_11,N,1,0","S4P11_12,N,1,0","S4P11_13,N,1,0","S4P11_14,N,1,0","S4P11_15,N,1,0","S4P11_16,N,1,0","S4P11_17,N,1,0","S4P11_ES,C,50","S4P12_1,N,1,0","S4P12_2,N,1,0","S4P12_3,N,1,0","S4P12_4,N,1,0","S4P12_5,N,1,0","S4P12_6,N,1,0","S4P12_7,N,1,0","S4P12_8,N,1,0","S4P12_9,N,1,0","S4P12_10,N,1,0","S4P12_1_1,N,1,0","S4P12_1_2,N,1,0","S4P12_1_3,N,1,0","S4P12_1_4,N,1,0","S4P12_1_5,N,1,0","S4P12_1_6,N,1,0","S4P12_1_7,N,1,0","S4P12_1_8,N,1,0","S4P12_1_9,N,1,0","S4P12_1_10,N,1,0","S4P12_1_ES,C,50","S4P12_2_1,N,1,0","S4P12_2_2,N,1,0","S4P12_2_3,N,1,0","S4P12_2_4,N,1,0","S4P12_2_5,N,1,0","S4P12_2_6,N,1,0","S4P12_2_7,N,1,0","S4P12_2_8,N,1,0","S4P12_2_ES,C,50","S4P13_1,N,1,0","S4P13_2,N,1,0","S4P13_3,N,1,0","S4P14_1,N,2,0","S4P14_2,N,2,0","S4P14_3,N,2,0","S4P14_4,N,2,0","S4P14_5,N,2,0","S4P14_6,N,2,0","S4P14_7,N,2,0","S4P14_8,N,2,0","S4P14_9,N,2,0","S4P14_10,N,2,0","S4P14_11,N,2,0","S4P14_12,N,2,0","S4P14_13,N,2,0","S4P14_14,N,2,0","S4P14_15,N,2,0","S4P14_16,N,2,0","S4P14_17,N,2,0","S4P15_1,N,1,0","S4P15_2,N,1,0","S4P15_3,N,1,0","S4P15_4,N,1,0","S4P15_5,N,1,0","S4P15_6,N,1,0","S4P15_7,N,1,0","S4P15_8,N,1,0","S4P15_9,N,1,0","S4P15_10,N,1,0","S4P15_11,N,1,0","S4P15_12,N,1,0","S4P15_13,N,1,0","S4P15_14,N,1,0","S4P15_15,N,1,0","S4P16_1,N,1,0","S4P16_2,N,1,0","S4P16_3,N,1,0","S4P16_4,N,1,0","S4P16_5,N,1,0","S4P16_6,N,1,0","S4P16_7,N,1,0","S4P17_1,N,1,0","S4P17_2,N,1,0","S4P17_3,N,1,0","S4P17_4,N,1,0","S4P17_5,N,1,0","S4P17_6,N,1,0","S4P17_7,N,1,0","S4P17_8,N,1,0","S4P17_9,N,1,0","S4P17_10,N,1,0","S4P17_11,N,1,0","S4P17_12,N,1,0","S4P17_13,N,1,0","S4P17_14,N,1,0","FAC,N,6,0"
12,1117,30,41074,4,1,2,4,3,,,0,0,0,0,0,0,0,0,1,,21,2,0,0,0,0,0,2,2,1,2,2,1,0,1,"PREPARACION  DE  ALIMENTOS EN  RESTAURANTE",51,"COCINERO","RESTAURANT PLAYA AZUL",72,"PREPARACION Y VENTA DE ALIMENTOS",2,2,4,3,4,3,3,3,3,0,0,0,0,0,0,0,0,,2,2,2,1,1,2,2,2,,0,0,0,0,0,0,0,0,,2,2,2,1,1,2,2,2,4,3,4,3,3,3,3,4,5,6,1,2,3,0,0,0,7,0,1,6,0,0,0,0,0,0,2,6,1,3,2,0,3,12,0,0,12,0,1,1,2,,1,1,28,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,7,9,7,8,8,6,8,9,9,9,8,10,8,7,7,9,9,2,3,4,3,2,2,2,2,1,3,3,2,2,2,2,2,1,1,3,3,2,3,2,2,2,3,2,3,2,3,3,3,3,2,2,2,18606
12,1117,30,41074,2,1,1,3,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"ATIENDE LLAMADAS TELEFONICAS Y ATIENDE CLIENTES",32,"RECEPCIONISTA","HOTEL BOULEBARD DEL  MAR",72,"SERVICIO DE HOSPEDAJE  HOTEL",2,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,2,1,1,1,1,2,2,3,3,2,3,2,2,2,4,3,5,6,1,0,0,0,2,2,0,0,0,4,4,0,0,0,3,9,4,5,0,0,0,0,0,0,0,0,1,1,3,,1,1,6,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,8,8,7,7,9,8,9,9,8,8,8,9,8,8,7,9,9,2,2,3,2,2,1,1,2,2,3,3,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2658
12,1117,30,41074,1,1,2,2,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"ACTIVIDADES DE LA CONSTRUCCION",71,"ALBA�IL","TRABAJA CON  UN  CONTRATISTA",23,"A  LA  CONSTRUCCION",2,2,4,3,4,4,4,4,4,0,0,0,0,0,0,0,0,,2,2,1,2,1,2,2,2,,2,2,1,2,1,2,2,2,,2,2,1,2,2,2,1,2,4,3,4,4,4,4,4,5,4,3,1,2,6,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,2,2,1,2,1,2,2,2,,1,1,1,5,8,7,11,8,11,9,9,8,9,8,10,9,7,5,8,8,3,3,4,5,2,2,2,3,2,4,3,2,5,5,2,5,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,10632
12,1117,30,41074,5,1,1,3,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,"PREPARACION  DE  NEHUMATICOS",74,"OBRERO","TALLER JOSUE",81,"VULCANIZADORA",2,2,3,3,4,4,4,3,2,0,0,0,0,0,0,0,0,,2,2,1,2,1,2,2,2,,2,2,2,2,1,2,2,2,,2,2,1,2,2,2,2,1,3,3,3,4,4,3,3,3,4,5,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,1,2,,1,1,35,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,2,2,,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,1,1,7,8,6,6,9,6,7,9,8,8,8,9,8,5,2,7,7,3,2,4,2,2,2,2,3,2,4,4,2,2,2,2,2,1,1,3,3,1,3,3,2,3,3,2,2,3,3,3,3,3,2,2,2,7974
12,1117,30,41080,5,1,2,7,4,5334,"LICENCIATURA EN CONTADURIA PUBLICA",3,1,1,2,2,1,2,2,1,,24,2,0,0,0,0,0,2,2,2,1,2,5,5,0,,0,,,0,,0,3,3,2,2,2,3,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,2,2,2,2,2,4,3,3,4,4,3,3,4,5,3,6,1,4,2,0,0,0,2,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1,1,7,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,7,9,7,8,8,9,9,9,9,8,9,9,9,8,7,8,8,3,3,4,3,2,2,2,3,3,3,4,2,2,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,3,3,4,4,1,2,2,2,7582
12,1117,30,41080,3,1,2,4,3,,,0,0,0,0,0,0,0,0,1,,17,2,0,0,0,0,0,1,1,2,2,2,5,5,0,,0,,,0,,0,2,1,2,3,3,2,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,6,5,2,4,1,0,0,0,2,0,0,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1,1,50,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,8,9,8,8,9,8,9,9,9,9,9,8,8,7,7,9,9,3,3,3,3,2,2,3,2,2,3,4,2,2,4,2,3,3,3,3,3,2,3,2,2,1,3,1,1,1,1,3,2,1,1,2,2,7582
12,1117,30,41086,4,1,1,2,6,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"EMPACADORA  DE  MERCANCIA",97,"EMPACADORA DE  MERCANCIA  EN  CENTRO  COMERCIAL","SORIANA",46,"TIENDA  DE  AUTOSERVICIO",3,4,4,4,4,4,3,2,4,1,2,2,2,1,2,2,2,,2,2,1,2,1,2,2,2,,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,4,3,4,4,3,3,2,4,3,2,4,5,1,6,0,0,0,14,0,0,14,0,0,0,0,0,0,2,8,0,4,3,1,0,0,0,0,0,0,2,0,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,1,2,1,2,2,2,,2,2,2,5,10,1,7,10,11,8,8,8,10,8,10,10,8,10,10,10,2,2,4,5,2,2,2,3,2,3,3,1,2,5,2,5,5,5,5,5,5,5,3,3,2,4,2,3,2,4,4,4,4,2,3,3,3359
12,1117,30,41086,1,1,1,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,0,,,0,,0,4,3,4,4,3,3,4,4,2,1,2,2,1,2,2,2,,2,2,1,2,2,2,2,2,,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,4,3,4,4,3,3,4,4,3,2,4,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,1,2,1,2,2,2,,2,2,2,8,10,10,11,10,8,10,8,10,6,8,10,10,9,10,8,8,3,3,3,2,5,5,3,2,3,1,3,2,5,5,1,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3359
12,1117,30,41086,3,1,1,2,1,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,0,,,0,,0,4,4,4,4,4,1,4,4,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,1,2,,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,1,3,5,6,2,4,0,0,0,28,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,1,2,2,2,2,2,,1,1,1,8,10,10,8,8,11,10,8,10,6,8,10,10,9,10,9,9,3,3,3,2,5,3,2,3,1,1,3,2,5,5,1,5,5,1,5,5,1,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,6718
12,1117,30,41086,2,1,1,2,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"QUE HACERES  DOMESTICOS  EN  VIVIENDAS",96,"TRABAJADORA DOMESTICA","TRABAJO  PARTICULAR  EN  VARIAS VIVIENDAS",81,"CASA  HABITACON",2,2,3,2,4,4,2,2,4,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,2,2,1,2,1,2,2,2,,2,1,1,1,1,1,2,3,3,3,3,4,3,3,4,3,6,5,2,1,4,0,0,0,7,7,0,0,0,14,7,3,4,0,2,6,0,4,2,0,0,0,0,0,0,0,2,0,0,,1,1,10,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,1,1,1,7,8,6,7,10,7,11,11,10,10,7,9,8,6,11,10,10,2,2,3,2,2,2,2,3,3,3,3,2,3,2,2,5,1,1,3,3,3,5,2,3,1,1,2,2,3,3,3,4,3,1,3,3,6718
12,1117,30,41086,5,1,3,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,0,,,0,,0,3,4,4,4,4,3,2,4,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,3,3,4,4,4,3,3,4,2,3,6,5,1,4,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,1,2,2,2,,2,2,2,6,9,7,6,8,5,8,8,10,9,7,9,9,6,7,11,11,3,3,4,5,5,5,2,3,2,4,4,1,5,5,2,5,2,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,10077
12,1117,30,41213,2,1,1,2,6,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,0,,,0,,0,4,3,4,4,2,3,3,4,2,2,2,2,1,2,2,2,,2,2,2,1,1,2,2,2,,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,4,3,4,4,3,3,3,4,3,1,4,6,2,5,0,0,0,14,14,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,1,2,2,2,,2,2,2,8,10,9,6,10,11,7,8,10,9,8,10,10,8,8,8,8,1,1,3,3,2,3,3,3,2,2,2,2,2,5,2,5,1,1,5,5,3,5,4,4,3,3,3,4,4,4,4,4,4,3,3,3,2772
12,1117,30,41213,4,1,1,4,3,,,0,0,0,0,0,0,0,0,1,,18,1,2,1,2,1,1,0,0,0,0,0,1,0,1,"TRAZO, CORTE Y ARMADO DE ROPA",73,"COSTURERA","TALLER CREACIONES  TERESA",31,"CONFECCION DE  PRENDAS DE VESTIR",2,3,4,3,4,3,3,3,4,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,0,,2,1,1,1,2,2,1,3,3,3,4,3,4,3,4,4,5,6,1,2,3,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,2,2,2,5,8,3,5,3,11,5,5,3,7,3,3,8,1,1,8,8,3,3,4,4,3,3,4,4,2,4,4,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,3,2,3,2,2,3,2,2,2,5544
12,1117,30,41213,3,1,1,4,3,,,0,0,0,0,0,0,0,0,2,,18,2,0,0,0,0,0,2,1,1,2,2,1,0,2,"MANTENIMIENTO  Y REPARACIONES MAQUINAS INSDUSTRIALES",26,"ELECTROMECANICO","CENTRO DE COMPONENTES",33,"CONFORMACION  DE  TUBOS  PARA  LAS  BOLSAS  DE AIRE  DE  VEHICULOS",1,1,3,2,4,2,2,2,3,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,0,,2,1,1,2,2,2,1,2,3,2,4,2,3,2,3,3,4,5,1,2,6,0,0,0,21,14,3,4,0,0,0,0,0,0,7,80,20,30,15,15,3,15,5,5,5,0,1,2,0,,1,1,7,2,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,7,9,8,6,8,8,9,9,9,9,9,10,9,8,7,8,9,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,3,2,1,2,3,3,3,2,1,1,1,1,1,2,2,2,2,2,1,2,2,5544
12,1117,30,41234,2,1,2,6,3,2334,"CONTABILIDAD",2,0,0,0,0,0,0,0,1,,18,2,0,0,0,0,0,2,2,2,2,1,1,0,1,"TAREAS ADMINISTRATIVAS",15,"COORDINADORA  ADMINISTRATIVA","H AYUNTAMIENTO DE VERACRUZ",93,"ADMINISTRACION PUBLICA",2,3,1,3,2,4,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,2,1,2,1,2,2,2,,1,2,2,1,2,2,1,3,2,3,3,4,4,3,3,4,3,6,1,2,5,0,0,0,1,1,0,0,0,1,1,0,0,0,6,80,20,20,20,20,0,0,0,0,0,0,1,2,0,,1,1,30,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,1,1,1,1,2,1,4,5,11,6,6,4,7,7,8,5,1,1,6,6,2,2,4,2,1,2,3,3,3,4,4,3,2,3,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,10275
12,1117,30,41234,5,1,2,3,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,0,,,0,,0,3,4,3,4,3,3,3,3,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,0,,2,2,1,1,1,1,1,4,4,4,4,3,4,4,4,2,5,6,3,1,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,2,1,1,2,2,2,,1,1,1,5,7,7,8,8,6,8,8,6,6,7,9,7,8,5,8,8,3,3,4,3,2,2,2,3,2,2,4,2,3,5,3,3,1,1,3,3,3,3,3,3,2,3,2,3,4,4,4,4,4,2,3,3,6850
12,1117,30,41234,3,1,1,4,3,,,0,0,0,0,0,0,0,0,1,,19,2,0,0,0,0,0,2,1,1,2,2,5,2,4,"CONFECCIONAR ROPA",73,"MODISTA","NEGOCIO PROPIO",31,"CONFECCION  DE  ROPA",2,3,3,2,4,2,3,2,3,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,0,,2,2,1,1,1,2,2,3,2,3,3,2,3,2,3,4,1,2,3,5,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,10,0,0,2,0,0,,1,1,12,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,1,2,2,1,2,2,2,,2,2,2,4,8,6,6,8,7,8,9,7,5,5,7,8,5,2,7,7,2,2,3,2,1,2,2,3,2,3,4,2,2,1,2,3,1,1,2,2,2,2,1,2,1,1,1,2,2,3,2,3,2,1,2,2,10275
12,1117,30,41234,1,1,3,4,3,,,0,0,0,0,0,0,0,0,1,,17,2,0,0,0,0,0,1,2,2,2,1,1,0,1,"VIGILANCIA EN  EMPRESAS",53,"VIGILANTE","VACTER",56,"SERVICIO DE VIGILANCIA  A  EMPRESAS",2,3,4,3,2,4,2,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,2,1,1,2,1,2,1,3,3,2,4,3,2,3,3,2,4,6,1,3,5,0,0,0,14,7,1,6,0,12,0,0,12,0,1,5,0,5,0,0,0,0,0,0,0,0,1,1,2,,1,1,14,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,1,1,1,6,9,6,7,8,7,9,9,9,9,6,9,9,6,11,9,9,3,3,4,3,3,2,2,4,2,5,3,2,2,3,3,3,3,1,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,13700
12,1117,30,41234,4,1,4,7,4,5110,"CIENCIAS DE LA EDUCACION",3,2,2,2,1,2,2,2,1,,24,2,0,0,0,0,0,2,2,1,1,2,1,0,1,"IMPARTIR  EDUCACION  INICIAL",23,"EDUCADORA DE EDUCACION INICIAL","COLEGIO MEXICANO DE VERACRUZ",61,"IMPARTIR EDUCACION",2,3,3,2,3,2,3,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,2,1,1,1,2,2,3,3,2,3,2,3,2,3,6,5,3,1,2,4,0,0,0,21,0,7,14,0,3,0,0,3,0,7,35,15,0,10,10,2,12,12,0,0,0,1,1,2,,1,1,40,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,9,9,8,9,9,9,9,9,10,9,9,10,10,8,7,9,9,3,2,4,2,2,2,2,3,3,3,3,2,2,2,1,3,2,1,2,2,1,2,1,3,1,3,1,1,3,3,3,3,3,1,1,1,13700
12,1117,30,41315,5,1,2,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"VENTAS  DE CAMBACEO DE  SABANAS",42,"VENDEDORA","DISTRIBUIDORA DE  COLCHAS",46,"VENTA DE  COLCHAS Y SABANAS",2,4,4,4,4,3,3,3,4,2,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,,0,0,0,0,0,0,0,0,,2,2,1,2,2,2,2,4,4,4,4,4,4,3,4,2,3,4,5,1,6,0,0,0,7,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,2,1,1,9,10,6,9,8,8,11,10,7,11,10,8,3,6,11,11,2,3,4,3,3,3,4,3,2,3,4,1,2,5,1,5,2,2,4,4,3,4,2,4,3,4,3,4,4,4,4,4,4,2,4,3,5288
12,1117,30,41315,3,1,1,2,5,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"LAVADOR  DE  CONTENEDORES  Y  MENSAJERO",96,"OBRERO GENERAL","CDB",48,"TRANSPORTISTA",2,3,3,3,3,4,3,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,3,3,4,4,3,4,3,3,3,4,5,1,2,6,0,0,0,64,4,0,60,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,21,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,1,2,2,2,,2,2,2,6,5,5,6,8,7,9,9,9,9,8,9,8,7,5,5,5,3,3,4,3,2,2,2,3,3,4,4,3,2,5,3,2,1,1,3,3,2,3,3,2,2,4,2,2,2,3,4,3,3,1,2,2,2644
