"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMREN,C,2","NIVELINS,C,2","NIVELANI,C,2","ANTECE,C,1","NOMCARR,C,80","TIPOESC,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","ACTUALES,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIACT,C,1","POSACT,C,1","TAREASYF,C,50","OCUPACION,C,2","NOMBREMP,C,50","ACTIECO,C,2","ACTICIEN,C,1","FACPER,N,10,0"
01,021,1,5,18,017,0001,1330,180038,03,111111,01,03,03,,,,,,,,,,,,,1,,1,"CARGA Y DESCARGA ABARROTES EN FORMA MANUAL, LOS TR",61,ORGANIZACION CIR. SA. DE CV.,43,2,4889
01,063,2,5,18,017,0001,1330,180038,04,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,2039
01,040,2,5,18,017,0001,1330,180038,05,111111,04,04,03,2,NO ESTUDIO CARRERA,1,,,,,2,,,2,1,8,5,,,,,,,2039
01,058,2,5,18,017,0001,1152,180040,01,111111,01,04,02,2,NO LLEVO ESPECIALIDAD,2,,,,,2,,,2,2,5,5,,,,,,,4318
01,036,1,5,18,017,0001,1152,180040,02,111111,01,06,03,3,SISTEMA OPERATIVO PROGRAMACION,2,,,,,2,,,1,1,1,,4,CHECAR TIEMPOS Y COBRAR SOBRE COMPUTADORAS Y SE DE,81,MINISUPER DEL VALLE,51,2,2303
01,054,2,5,18,017,0001,1152,180040,03,111111,02,06,03,2,CONTADOR PRIVADO,2,,,,,2,,,1,2,6,5,,,,,,,4318
01,024,1,5,18,017,0001,1152,180040,04,111111,01,07,03,3,LIC. INFORMATICA ADMINISTRATIVA,2,2,1,2,1,1,1,1,,,1,,1,DIRECTOR OPERATIVO COORD. AREAS RESPESTO A EQUIPOS,21,INSTITUTO DE ESTUDIOS TECNOLOGICOS Y SUPERIORES MA,61,1,2303
01,024,1,5,18,017,0001,1152,180040,05,111111,01,07,04,3,LIC. EDUCACION ESPECIAL,1,2,2,2,1,1,2,2,,,1,,1,"ESP EN READAPTACION ANALISAR ESTUDIOS, SE CAPTURA",12,S.S.P. SECRETARIA DE SEGURIDAD PUBLICA,93,1,2303
01,023,2,5,18,017,0001,1186,180080,01,111111,02,07,04,3,LIC. EN TURISMO,1,2,2,2,1,1,2,2,,,4,5,,,,,,,1956
01,068,2,5,18,017,0001,1186,180080,02,111111,01,03,03,,,,,,,,,,,,,5,5,,,,,,,1956
01,024,2,5,18,017,0001,1186,180080,03,111111,02,03,02,,,,,,,,,,,,,5,5,,,,,,,1956
01,018,2,5,18,017,0001,1186,180080,04,111111,04,04,03,2,TECNICA LABORATORISTA,1,,,,,2,,,1,2,5,5,,,,,,,1956
01,018,2,5,18,017,0001,1186,180080,05,111111,01,04,03,2,SERVICIOS TURISTICOS,1,,,,,1,2,2,,,4,5,,,,,,,1956
01,027,2,5,18,017,0001,1133,180114,01,111111,02,07,05,3,ING. EN CONTROL Y COMPUTACION,1,2,1,1,1,2,,,1,2,8,5,,,,,,,2081
01,061,1,5,18,017,0001,1133,180114,02,111111,01,02,05,,,,,,,,,,,,,1,,1,LIMPIA Y PODA ARBOLITOS MANUALMENTE CUIDA LAS PLAN,81,UNIVERSIDAD AUTONOMA DE NAYARYT,61,1,4989
01,031,2,5,18,017,0001,1133,180114,03,111111,02,07,05,3,ADMINISTRACION DE EMPRESAS,2,2,1,1,1,2,,,2,2,5,5,,,,,,,2081
01,021,2,5,18,017,0001,1133,180114,04,111111,04,07,02,3,MEDICINA,1,1,2,1,2,1,1,2,,,4,5,,,,,,,2081
01,052,2,5,18,017,0001,1133,180114,05,111111,02,02,03,,,,,,,,,,,,,5,5,,,,,,,2081
01,072,2,5,18,017,0001,0544,180115,01,111111,02,00,00,,,,,,,,,,,,,1,,4,PREPARA MANUALMENTE Y VENDE DURITOS EN SU CASA,52,NO TIENE,31,2,2363
01,022,2,5,18,017,0001,0544,180115,02,111111,04,03,02,,,,,,,,,,,,,5,5,,,,,,,2363
01,061,2,5,18,017,0001,0544,180115,03,111111,01,02,03,,,,,,,,,,,,,5,5,,,,,,,2363
01,033,2,5,18,017,0001,0544,180115,04,111111,02,06,03,3,AUXILIAR CONTABLE,2,,,,,2,,,2,2,1,,1,"ORDENA Y ARCHIVA FACTURAS, HACE RELACIONES DE PAGO",12,VINOS Y LICORES MOLOLOA,46,2,2363
01,041,1,5,18,017,0001,0544,180115,05,111111,01,02,06,,,,,,,,,,,,,1,,4,VENDE CALZADO EN UN LOCAL AL PUBLICO EN GENERAL,71,ZAPATERIA YESICA,46,2,2239
01,044,2,5,18,017,0001,0760,180175,01,111111,02,02,03,,,,,,,,,,,,,5,5,,,,,,,2039
01,018,1,5,18,017,0001,0760,180175,02,111111,03,04,03,2,CIENCIAS DE LA COMUNICACION,2,,,,,1,2,2,,,4,5,,,,,,,4889
01,040,1,5,18,017,0001,0760,180175,03,111111,01,03,02,,,,,,,,,,,,,8,5,,,,,,,4889
01,019,1,5,18,017,0001,0760,180175,04,111111,03,04,02,2,LABORATORISTA CLINICO,1,,,,,2,,,1,2,8,5,,,,,,,4889
01,026,2,5,18,017,0001,110A,180228,01,111111,04,04,01,2,NINGUNA,1,,,,,2,,,2,2,1,,1,"COBRA MERCANCIA, ABARROTES, VERDURAS ROPA, ENCERES",62,"CASA LEY, SA DE CV",46,2,2309
01,031,2,5,18,017,0001,110A,180228,02,111111,02,04,03,2,NINGUNO,1,,,,,2,,,2,2,5,5,,,,,,,2309
01,030,2,5,18,017,0001,110A,180228,03,111111,02,07,04,3,ENFERMERA GENERAL,1,1,1,1,1,2,,,2,2,1,,1,"ATIENDE A PACIENTES, PONE INYECCIONES, HACE CURACI",12,IMSS,62,1,2309
01,037,2,5,18,017,0001,110A,180228,04,111111,01,04,03,2,NINGUNO,1,,,,,2,,,1,2,1,,1,"HACE GUARDIA EN UNA OFICINA DENTRO DEL CEFERESO, S",83,CEFERESO NO. 4 RINCON,93,2,2309
01,048,2,5,18,017,0001,110A,180228,05,111111,02,02,06,,,,,,,,,,,,,1,,4,"DISE�A CORTA Y CONFECCIONA ROPA, MANUALMENTE Y CON",52,NO TIENE,31,2,2309
01,032,1,5,18,017,0001,0775,180229,01,111111,01,02,05,,,,,,,,,,,,,8,1,4,COMPRA Y VENDE DULCES LOS PREPARA MANUALMENTE,72,NO TIENE,46,9,2380
01,039,2,5,18,017,0001,0775,180229,02,111111,02,03,02,,,,,,,,,,,,,1,,4,COMPRA Y VENTA DE ROPA NUEVA COBRA MANUALMENTE POR,71,NO TIENE NOMBRE,46,2,2512
01,057,1,5,18,017,0001,0775,180229,03,111111,01,02,02,,,,,,,,,,,,,1,,3,OBRA CONTRUYE CASAS MANUALMENTE ES ALBA�IL ES PEON,54,NO TIENE NOMBRE TRABAJA POR SU CUENTA,23,2,2380
01,045,2,5,18,017,0001,0775,180229,04,111111,02,03,02,,,,,,,,,,,,,1,,4,"PREPARA CAMOTE Y FRUTA TEMPORADA, PESCADO, SE HACE",52,NO TIENE NOMBRE,31,2,2512
01,022,1,5,18,017,0001,0775,180229,05,111111,01,06,03,2,CONTADOR FISCAL EN INFORMATICA,2,,,,,2,,,2,2,2,,1,"PICA VERDURA, LAVA PLATOS, ASA LA CARNE Y PREPARA",81,TACOS TECUALA,72,2,2380
01,046,2,5,18,017,0001,0332,180260,01,111111,02,07,05,3,MAESTRA,1,2,2,2,2,2,,,2,2,1,,1,DA CLASES DE ESPA�OL E HISTORIA EN UN SALON DE ESC,13,SECUNDARIA FEDERAL PLAN DE AYALA,61,2,2153
01,071,1,5,18,017,0001,0332,180260,02,111111,02,06,03,3,TECNICO EN ELECTRONICA,2,,,,,2,,,1,2,1,,1,HACE RECORRIDOS POR LAS CALLES PARA INSPECCIONAR E,61,DIRECCION GENERAL DE TRANSITO DEL ESTADO,93,2,5162
01,075,2,5,18,017,0001,0332,180260,03,111111,01,02,03,,,,,,,,,,,,,8,1,4,"COMPRA VERDURAS Y FRUTAS, LAS LAVA Y PESA PARA VEN",71,NO TIENE NOMBRE,46,2,2153
01,030,2,5,18,017,0001,0332,180260,04,111111,03,07,01,3,LICENCIATURA EN TRABAJO SOCIAL,2,2,2,2,1,1,2,2,,,1,,4,LLENA LAS NOTAS DE SERVICIO DE UN CAMION URBANO EL,12,NO TIENE,48,2,2153
01,048,2,5,18,017,0001,0332,180260,05,111111,01,05,05,2,MAESTRA,1,,,,,2,,,1,2,8,5,,,,,,,2153
01,021,1,5,18,017,0001,0563,180265,01,111111,03,04,02,2,CAPTURISTA DATOS,2,,,,,1,2,2,,,1,,1,OBRA CONSTRUCCION DE CASAS LO HACE MANUALMENTE Y C,54,NO TIENE Y TRABAJA POR SU CUENTA,23,2,2244
01,038,1,5,18,017,0001,0563,180265,02,111111,01,03,02,,,,,,,,,,,,,1,,1,MANTENIMIENTO EDIFICIO MANUALMENTE APOYADO CON HER,12,SECRETARIA COMUNICACIONES Y TRANSPORTE,93,1,2244
01,048,1,5,18,017,0001,0563,180265,03,111111,01,02,06,,,,,,,,,,,,,1,,1,ASEO PUBLICO EN LA CALLE MANUALMENTE CON APOYO DE,81,AYUNTAMIENTO DEL MUNICIPIO,93,3,2244
01,056,2,5,18,017,0001,0563,180265,04,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,2368
01,029,2,5,18,017,0001,1222,180272,01,111111,03,07,05,3,LIC. INFORMATICA,1,1,1,1,1,1,2,1,,,1,,1,RESP. DEL AREA DE PLANEACION Y VINCULACION DE COOR,21,COORD. ESTATAL DE CECATI,93,1,2061
01,035,2,5,18,017,0001,1222,180272,02,111111,02,04,03,2,SOCIALES,1,,,,,2,,,2,2,1,,1,COORDINACION Y CAPACITACION COORDINA EN HOSPITALES,61,SECRETARIA DE SALUD,93,3,2061
01,020,2,5,18,017,0001,1222,180272,03,111111,03,07,02,3,MERCADOTECNIA,1,2,2,2,1,1,2,1,,,4,5,,,,,,,2061
01,035,2,5,18,017,0001,1222,180272,04,111111,01,06,02,2,SECRETARIA EJECUTIVA,2,,,,,2,,,2,2,8,5,,,,,,,2061
01,052,2,5,18,017,0001,1222,180272,05,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,2061
01,029,2,5,18,017,0001,128A,180293,01,111111,02,07,01,3,RADIOLOGIA,2,1,1,2,1,1,2,1,,,1,,1,"LIMPIA PAREDES, PISO, VENTANAS, LAVA BA�OS ETC. MA",81,IMSS,56,1,2990
01,020,2,5,18,017,0001,128A,180293,02,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,2990
01,060,1,5,18,017,0001,128A,180293,03,121112,01,02,04,,,,,,,,,,,,,8,5,,,,,,,2834
02,022,2,5,18,017,0001,128A,180293,03,221122,02,07,04,3,,9,9,9,9,9,2,,,9,9,1,,9,,99,,99,9,0
01,033,1,5,18,017,0001,128A,180293,04,111111,01,06,02,2,TECNICO EN PROGRAMACION,2,,,,,2,,,2,1,1,,1,"BARRE, TRAPEA, SACUDE EN FORMA MANUAL EL LOCAL",81,TALLER EN LAMINAS,81,2,2834
01,048,2,5,18,017,0001,078A,180295,01,111111,01,03,01,,,,,,,,,,,,,1,,4,COMPRA Y VENDE DULCES EN SU DOMICILIO LO HACE MANU,71,NO TIENE,46,2,2209
01,033,2,5,18,017,0001,078A,180295,02,111111,01,07,05,3,ENFERMERIA,1,1,1,1,1,2,,,1,2,1,,1,"HACE CURACIONES, PONE INYECCIONES CUIDA A ENFERMOS",12,CENTRO QUIRURGICO TEPIC,61,1,2209
01,039,2,5,18,017,0001,078A,180295,03,111111,02,04,02,2,NINGUNA,1,,,,,2,,,2,2,1,,4,VENDE PRODUCTOS DE BELLEZA POR CATALOGO,72,AVON,46,2,2209
01,032,1,5,18,017,0001,078A,180295,04,111111,01,04,03,2,NINGUNA,1,,,,,2,,,2,1,1,,4,"COMPRA Y VENDE ABARROTES, FRUTAS Y VERDURAS, ATIEN",71,ABARROTES LIZETH,46,2,2093
01,040,2,5,18,017,0001,078A,180295,05,111111,01,02,06,,,,,,,,,,,,,1,,1,"BARRE Y TRAPEA, SACUDE, PREPARA ALIMENTOS EN FORMA",82,TRABAJADORA DOMESTICA,81,3,2209
01,028,2,5,18,017,0001,0756,180397,01,111111,02,07,06,3,LICENCIADA EN ENFERMERIA,1,1,1,1,1,2,,,1,2,1,,1,"VACUNA A NI�OS, DA PLATICAS SOBRE PREVENCION DE EN",11,SECRETARIA DE SALUD DE NAYARIT,62,1,2376
01,059,1,5,18,017,0001,0756,180397,02,111111,01,02,03,,,,,,,,,,,,,1,,4,"ARREGLA ENCHUFES DE LUZ, APARATOS ELECTRICOS, INST",52,NO TIENE,23,2,2251
01,041,2,5,18,017,0001,0756,180397,03,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,2376
01,027,1,5,18,017,0001,0756,180397,04,111111,01,03,03,,,,,,,,,,,,,1,,1,"AYUDA A ACOMODAR FACTURAS DE GASTOS, A HACER SUMAS",62,NO TIENE NOMBRE,54,2,2251
01,030,1,5,18,017,0001,0756,180397,05,111111,01,03,03,,,,,,,,,,,,,1,,3,SE DEDICA A LA SIEMBRA EN FORMA MANUAL Y CON MAQUI,41,NO TIENE NOMBRE,11,2,2251
01,034,2,5,26,030,0001,2890,260005,01,111111,02,06,03,2,SECRETARIADO CONTABLE,2,,,,,2,,,2,2,5,5,,,,,,,8535
01,038,2,5,26,030,0001,2890,260005,02,111111,02,06,03,2,TAQUIMECANOGRAFIA,2,,,,,2,,,2,2,5,5,,,,,,,8535
01,045,2,5,26,030,0001,2890,260005,03,111111,04,07,03,3,LINGUISTICA,1,2,2,2,1,2,,,1,2,1,,1,MAESTRA DE NIVEL MEDIO SUPERIOR,13,COBACH,61,1,8535
01,048,1,5,26,030,0001,2890,260005,04,111111,01,07,03,3,CONTABILIDAD,2,1,1,1,1,2,,,1,1,1,,4,REPARACION DE INSTALACIONES ELECTRICAS ETC,52,NO TIENE NOMBRE,23,2,10589
01,029,2,5,26,030,0001,5378,260007,01,111111,02,04,03,2,COMPUTACION,1,,,,,2,,,2,2,1,,1,CAPTURISTA CAPTURA DE INFORMACION EN UNA COMPUTADO,62,ELEKTRA,46,2,14396
01,048,1,5,26,030,0001,5378,260007,02,111111,01,02,06,,,,,,,,,,,,,1,,4,"TIENE UN CAFE INTERNET, LO TRABAJAN EL Y SU FAMILI",81,CIBER@MIGOS,51,2,6298
01,027,1,5,26,030,0001,5378,260007,03,111111,03,03,03,,,,,,,,,,,,,1,,2,REALIZA LABORES DE LIMPIEZA DE CUARTO DE DESPERDIC,81,NORSON,46,2,6298
01,039,2,5,26,030,0001,5378,260007,04,111111,01,07,05,3,ADMINISTRACION PUBLICA,1,2,2,2,1,2,,,2,2,1,,1,COORDINA DEPTO DE PERSONAL DESDE LA SELECCION RECL,61,FANOSA,32,2,14396
01,057,1,5,26,030,0001,5378,260007,05,121112,01,02,05,,,,,,,,,,,,,1,,3,"TRABAJA DE ALBA�ILERIA, MEZCLA, COLAR, PEGAR BLOCK",52,CONABI (CONSTRUCTORA),23,2,6298
01,028,1,5,26,030,0001,5378,260007,05,221122,01,07,05,3,LICENCIADO EN DERECHO,1,2,1,2,1,2,,,2,2,1,,1,"SOLICITUDES DE CREDITO, TRAMITES DE PRESTAMOS PERS",12,FAMSA,46,2,6298
01,030,1,5,26,030,0001,2405,260013,01,111111,01,04,02,2,ELECTRONICA,1,,,,,2,,,1,1,1,,1,CONDUCE UNA PIPA DE GASOLINA,55,MULTILIQUIDOS DE HERMOSILLO,46,2,6720
01,050,2,5,26,030,0001,2405,260013,02,111111,01,02,05,,,,,,,,,,,,,1,,1,INTENDENCIA LIMPIEZA TRAPEAR BARRER PISOS ETC,81,HOSPITAL CHAVEZ,62,2,6827
01,026,2,5,26,030,0001,2405,260013,03,111111,03,07,03,3,INGENERIA INDUSTRIAL,1,2,1,1,1,2,,,1,1,1,,1,COORDINA AL PERSONAL DE CALIDAD Y PRODUCTIVIDAD,21,COLLINS AND ATREERAN,46,1,6827
01,053,2,5,26,030,0001,2405,260013,04,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,6827
01,051,1,5,26,030,0001,2405,260013,05,111111,01,07,03,3,LICENCIADO EN ADMINISTRACION,1,2,2,2,1,2,,,2,1,1,,1,VENDE PINTURA Y ACCESORIOS PARA AUTOS,71,DILOVA,43,2,6720
01,053,2,5,26,030,0001,2585,260017,01,111111,02,02,06,,,,,,,,,,,,,1,,4,ATIENDO ABARROTES EN NEGOCIO PROPIOEL HOGAR TIENE,71,ABARROTES MIRANDA,46,2,9409
01,040,1,5,26,030,0001,2585,260017,02,111111,01,07,05,3,INGENIERO ELECTRICISTA,1,1,1,1,1,2,,,1,1,1,,1,COORDINO UN EQUIPO DE PERSONAS Y EN EQUIPO NOS ENC,51,COMISION FEDERAL DE ELECTRICIDAD,22,1,11674
01,047,2,5,26,030,0001,2585,260017,03,111111,01,06,02,2,SECRETARIADO,1,,,,,2,,,2,2,1,,1,CONSULTORIO DENTAL RECEPCIONISTA EN CONSULTORIO DE,62,CLINICA NOVA,62,2,9409
01,021,2,5,26,030,0001,2585,260017,04,111111,02,07,02,3,LICENCIADO EN PSICOLOGIA,1,2,2,2,1,1,2,2,,,4,1,4,VENTA DE ZAPATOS POR CATALOGO ANDREA,72,ZAPATERIAS ANDREA,46,2,9409
01,038,1,5,26,030,0001,2585,260017,05,111111,01,06,03,3,TECNICO EN ELECTRONICA,1,,,,,2,,,2,1,1,,1,SUPERVISO TRABAJOS DE LOS ALUMNOS EN EL TALLER DE,13,ESCUELA TECNICA UTH,61,2,11674
01,026,1,5,26,030,0001,5166,260034,01,111111,04,06,02,2,SECRETARIADO,2,,,,,2,,,2,2,8,4,1,SECRETARIA TRABAJO EN COMPUTADORA RECEPCION TELEFO,62,PERALTA Y ASOCIADOS,32,2,11239
01,022,1,5,26,030,0001,5166,260034,02,111111,03,07,01,3,INGENIERO,1,1,1,1,1,1,2,1,,,4,5,,,,,,,11239
01,054,2,5,26,030,0001,5166,260034,03,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,9059
01,033,2,5,26,030,0001,5166,260034,04,111111,02,06,02,2,ASISTENTE EDUCATIVO,3,,,,,2,,,2,1,1,,1,ME ENCARGO DEL CUIDADO Y ASEO DE UN GRUPO DE 6 NI�,81,GUARDERIA EL PRINCIPITO,62,2,9059
01,048,1,5,26,030,0001,5166,260034,05,111111,01,06,02,3,MECANICA,1,,,,,2,,,2,1,1,,1,COMPOSTURA DE CARROS CON HERRAMIENTAS Y TORNOS EN,52,TALLER MECANICO NO TIENE NOMBRE,81,2,11239
01,043,1,5,26,030,0001,5429,260040,02,111111,01,09,04,5,LINGUISTICA,2,1,2,1,2,1,1,2,,,1,,1,IMPARTICION DE LA MATERIA DE LINGUISTICA EN UNA UN,13,UNIVERSIDAD DE SONORA,61,1,10029
01,020,1,5,26,030,0001,5429,260040,03,111111,03,04,03,2,QUIMICO LABORATORISTA,1,,,,,2,,,1,1,1,,1,RELLENAR CONTENEDORES DE PINTURA MANTENER EL MATER,52,P.P.G.,43,2,10029
01,035,2,5,26,030,0001,2250,260071,01,111111,01,00,00,,,,,,,,,,,,,1,,4,ELABORA PAPAS FRITAS EN ACEITE PARA SU VENTA,52,NO TIENE NOMBRE,31,2,4058
01,033,1,5,26,030,0001,2250,260071,02,111111,01,03,03,,,,,,,,,,,,,1,,3,CONSTRUCCION DE VIVIENDAS,52,NO TIENE NOMBRE,23,2,6087
01,021,2,5,26,030,0001,2250,260071,03,111111,02,07,01,3,TURISMO,1,9,9,9,9,2,,,2,1,5,5,,,,,,,4058
01,036,1,5,26,030,0001,2250,260071,04,111111,01,02,05,,,,,,,,,,,,,1,,4,LAVADO DE AUTOS,72,NO TIENE,81,2,6087
01,019,2,5,26,030,0001,2250,260071,05,111111,04,03,03,,,,,,,,,,,,,5,5,,,,,,,4058
01,045,1,5,26,030,0001,5128,260098,01,111111,02,06,03,2,TECNICO ELECTRICISTA,1,,,,,2,,,1,2,1,,4,REALIZA REPARACIONES ELECTRICAS POR SU CUENTA EN R,52,NO TIENE NOMBRE,23,2,7029
01,023,1,5,26,030,0001,5128,260098,02,111111,02,04,03,2,ADMINISTRACION,2,,,,,2,,,2,2,1,,4,PREPARACION Y VENTA ALIMENTOS,81,SUSHIEXPRES,72,2,7029
01,020,2,5,26,030,0001,5128,260098,03,111111,03,07,01,3,PSICOLOGIA,1,2,2,2,1,1,1,2,,,4,5,,,,,,,7141
01,053,1,5,26,030,0001,5128,260098,04,111111,01,02,06,,,,,,,,,,,,,3,5,,,,,,,7029
01,051,2,5,26,030,0001,5128,260098,05,111111,02,06,03,2,AUXILIAR CONTABLE,2,,,,,2,,,2,1,1,,4,COSTURAS DE VESTIDOS Y DISE�OS,52,NO TIENE NOMBRE,31,2,7141
01,032,2,5,26,030,0001,2655,260100,01,111111,02,07,03,3,CIENCIAS DE EDUCACION,2,2,2,2,1,2,,,2,2,5,5,,,,,,,10248
01,048,2,5,26,030,0001,2655,260100,03,111111,02,06,03,2,SECRETARIADO CONTABLE,2,,,,,2,,,2,2,1,,6,,,,,,10248
01,018,2,5,26,030,0001,234A,260102,01,111111,02,03,03,,,,,,,,,,,,,1,,1,REALIZA ACTIVIDADES DE VENTA DE ROPA CALZADO Y ACC,71,NOVEDADES CINTHIA'S,46,2,5697
01,037,2,5,26,030,0001,234A,260102,02,111111,01,04,03,2,TECNICO CONTABLE,1,,,,,2,,,2,2,8,1,4,"VENDE ARTICULOS POR CATALOGO ANDREA, AVON, PRODUCT",72,POR CUENTA PROPIA,46,2,5697
01,049,1,5,26,030,0001,234A,260102,03,111111,01,02,06,,,,,,,,,,,,,1,,1,SE ENCARGA DE LA VIGILANCIA DE UNA BODEGA SITUADA,83,SSP SONORA,56,2,3418
01,050,2,5,26,030,0001,234A,260102,05,111111,01,02,06,,,,,,,,,,,,,1,,1,"REALIZO TRABAJOS DOMESTICOS (LAVO PLANCHO, BARRO T",82,CASA PARTICULAR COLONIA RAQUET CLUB,81,2,5697
01,019,2,5,26,030,0001,2509,260144,01,111111,02,06,01,3,ARTES GRAFICAS,1,,,,,1,2,1,,,4,5,,,,,,,7886
01,020,2,5,26,030,0001,2509,260144,02,111111,02,03,03,,,,,,,,,,,,,1,,1,MAQUILADORA ELABORANDO ATOMIZADORES P-PERFUMES Y P,53,ZOBELE,33,2,7886
01,029,2,5,26,030,0001,2509,260144,03,111111,05,04,02,2,ADMINISTRACION,1,,,,,2,,,2,2,5,5,,,,,,,7886
01,039,1,5,26,030,0001,2509,260144,04,111111,01,03,02,,,,,,,,,,,,,1,,1,CHOFER FORANEO,55,ALSCHEMEX,54,1,21030
01,046,2,5,26,030,0001,2509,260144,05,111111,02,02,06,,,,,,,,,,,,,1,,1,EMPLEADA DOMESTICA,82,CASA INDEPENDIENTE NO TIENE NOMBRE,81,2,7886
01,027,1,5,26,030,0001,3244,260173,01,111111,02,03,03,,,,,,,,,,,,,1,,1,CONDUCE UN CAMION DE PERSONAL,55,NO TIENE NOMBRE RUTA 16,48,2,10772
01,036,1,5,26,030,0001,3244,260173,02,111111,01,06,03,2,MECANICO AUTOMOTRIZ,1,,,,,2,,,2,2,1,,1,CAMBIA DE ACEITE A LOS AUTOMOVILES,52,AFILUB,81,2,10772
01,050,2,5,26,030,0001,3244,260173,03,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,8683
01,040,1,5,26,030,0001,3244,260173,04,111111,01,07,03,3,CONTADOR PUBLICO,1,2,2,2,1,2,,,2,1,1,,1,DIRIGE Y ADMINISTRA UN DESPACHO CONTABLE,11,PRECTES,54,2,10772
01,020,1,5,26,030,0001,3244,260173,05,111111,03,04,03,2,IDIOMAS,1,,,,,1,2,2,,,1,,1,DESPACHA UNA TIENDA DE ABARROTES,71,ABARROTES SAHUARIPA,46,2,10772
01,038,2,5,26,030,0001,2513,260230,01,111111,01,07,05,3,RELACIONES PUBLICAS,2,2,1,2,1,2,,,2,2,1,,1,TRABAJO EN LA SECRETARIA DE RELACIONES EXTERIORES,21,SECRETARIA DE RELACIONES EXTERIORES,93,2,9469
01,020,2,5,26,030,0001,2513,260230,02,111111,03,07,01,3,LICENCIADO EN PSICOLOGIA,1,2,2,2,1,1,2,2,,,4,5,,,,,,,9469
01,033,2,5,26,030,0001,2513,260230,03,111111,01,07,05,3,ADMINISTRACION DE EMPRESAS,1,2,1,2,1,2,,,2,2,1,,1,REALIZO ENCUESTAS ACERCA DE DIFERENTES TEMAS DEL P,62,PERIODICO EL IMPARCIAL,51,1,9469
01,026,2,5,26,030,0001,2513,260230,04,111111,02,04,03,2,ADMINISTRACION,1,,,,,2,,,2,2,5,5,,,,,,,9469
01,025,1,5,26,030,0001,2513,260230,05,111111,03,07,04,3,RELACIONES PUBLICAS,1,2,1,1,1,1,2,2,,,4,5,,,,,,,11748
01,024,1,5,26,030,0001,5062,260236,01,111111,01,03,03,,,,,,,,,,,,,1,,1,OPERADOR DE LAVADO DE ROPA,81,LUBET TINTORERIA,81,2,10677
01,036,2,5,26,030,0001,5062,260236,02,111111,03,02,06,,,,,,,,,,,,,5,5,,,,,,,8898
01,019,2,5,26,030,0001,5062,260236,04,111111,03,04,03,2,ELECTRONICA,1,,,,,2,,,2,1,3,5,,,,,,,8898
01,046,1,5,26,030,0001,5062,260236,05,111111,01,03,03,,,,,,,,,,,,,1,,1,SUPERVISION DE: ANALISIS DE CREDITO POR COMPUTADOR,12,FAMSA,46,1,10677
01,031,1,5,26,030,0001,5221,260260,01,111111,02,02,06,,,,,,,,,,,,,1,,1,INSTALACION DE CERCOS DE ALAMBRE,52,ALAMBRADOS DE SONORA,23,2,7242
01,036,2,5,26,030,0001,5221,260260,02,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,21726
01,048,1,5,26,030,0001,5221,260260,03,111111,01,02,06,,,,,,,,,,,,,1,,4,ELABORACION DE PULSERAS Y COLLARES CHAQUIRAS Y LEN,52,NO TIENE NOMBRE,33,2,7242
01,032,1,5,26,030,0001,5221,260260,04,111111,04,03,02,,,,,,,,,,,,,1,,3,SE DEDICA AL RIEGO DE CAMPOS SEMBRADOS DE DIVERSOS,41,DIFERENTES CAMPOS DE LA COSTA DE HILLO,11,2,7242
01,028,1,5,26,030,0001,5221,260260,05,111111,01,02,06,,,,,,,,,,,,,1,,3,REALIZA CORTES EN CARNE DE RES Y PUERCO,52,CARNICERIA MONJE,46,2,7242
01,088,2,5,26,030,0001,615A,260262,01,111111,01,02,03,,,,,,,,,,,,,8,5,,,,,,,5640
01,026,2,5,26,030,0001,615A,260262,02,111111,04,06,03,2,CONTADOR PUBLICO,2,,,,,2,,,2,1,1,,6,,,,,,5640
01,022,1,5,26,030,0001,615A,260262,03,111111,01,04,03,2,TECNICO EN CONTABILIDAD,1,,,,,2,,,2,1,1,,1,MANEJA UNIDAD DE TRANSPORTE ENTREGANDO MUEBLES EN,55,COPPEL SA CV,46,2,30080
01,044,2,5,26,030,0001,615A,260262,04,111111,02,02,05,,,,,,,,,,,,,5,5,,,,,,,5640
01,042,2,5,26,030,0001,615A,260262,05,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,5640
01,050,1,5,26,030,0001,4986,260302,01,111111,01,02,06,,,,,,,,,,,,,1,,3,TRABAJO MANEJANDO UN CAMION DE CARGA SOLO CUMPLO C,55,NO TIENE NOMBRE TRABAJO EN LOS VIVEROS DE LA COSTA,11,2,13216
