"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","NIVELINS,C,2","APOBO,C,2","CODCARR,C,3","ESPE,C,50","ANTESCO,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","TIPOESC,C,1","EDADULG,C,2","ACTESTUDI,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIDACT,C,1","POSDOCU,C,1","TAROFUN,C,70","OCUPACION,C,2","ESPECI,C,60","NODUNIECO,C,60","ACTIECO,C,2","ESPECIF,C,60","ACTICIEN,C,1","LLAVE,C,23"
4,21,114,0001,3474,210484,01,1,1,02,07, 5,413,LICENCIATURA EN INFORMÁTICA,3,2,2,2,1,1,25,2,,,2,1,5,5,,,,,,,,,21114000134742104840111
4,21,114,0001,3474,210484,02,1,1,01,02, 6,,,,,,,,,,,,,,,5,2,4,"LAVAR TRASTES, ASEO GENERAL EN CASAS AJENAS",82,TRABAJADOR DOMÉSTICO,TRABAJADOR DOMÉSTICO,81,SERVICIO DE ASEO Y LIMPIEZA GENERAL EN CASAS AJENAS,2,21114000134742104840211
4,21,114,0001,3474,210484,03,1,1,02,03, 2,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000134742104840311
4,21,114,0001,3474,210484,04,1,2,03,07, 5,313,LICENCIATURA EN DISEÑO GRÁFICO,3,2,2,2,2,2,24,2,,,2,2,1,,1,RECEPCIÓN Y ATENCIÓN A CLIENTES ISO 9000 CALIDAD,62,RECEPCIONISTA EN OFICINA,AQUARA,61,IMPARTIR CURSOS DE NATACIÓN AL PÚBLICO EN LA ESCUELA,2,21114000134742104840412
4,21,114,0001,3474,210484,04,2,2,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000134742104840422
4,21,114,0001,3474,210484,05,1,1,03,04, 2,,,,,,,,2,18,1,2,1,,,1,,2,ARMAR LLAVEROS PUBLICITARIOS DE FORMA MANUAL Y SU POSTERIOR VENTA,53,ARMADOR DE ARTÍCULOS PUBLICITARIOS,LLA-ART,32,ERTÍCULOS DE PUBLICIDAD A LA IMPRESIÓN Y ARMADO,2,21114000134742104840511
4,21,114,0001,3506,210362,01,1,1,01,02, 6,,,,,,,,,,,,,,,8,5,,,,,,,,,21114000135062103620111
4,21,114,0001,3506,210362,02,1,1,02,05, 5,401,LICENCIATURA EN EDUCACIÓN PRIMARIA,2,,,,,1,19,2,,,2,2,2,,1,IMPARTIR CLASES EN LA ESCUELA BENEMÉRITO DE LAS AMÉRICAS NIVEL PRIMARI,13,PROFESORA DE ESPAÑOL EN NIVEL PRIMARIA,ESCUELA PRIMARIA OFICIAL BENEMÉRITO DE LAS AMÉRICAS,61,A LA ENSEÑANZA DE LOS ALUMNOS DE NIVEL PRIMARIA,1,21114000135062103620211
4,21,114,0001,3506,210362,03,1,1,03,03, 3,,,,,,,,,,,,,,,4,5,,,,,,,,,21114000135062103620311
4,21,114,0001,3506,210362,04,1,1,04,04, 3,,,,,,,,1,18,2,,,2,1,8,4,1,ATENDER A CLIENTES Y VENTAS DE BOLETOS,62,EMPLEADO EN RELACIONES PÚBLICAS,PRINCES CRUISES,48,CRUCEROS MARÍTIMOS (TURISMO) EN LA OFICINA,2,21114000135062103620411
4,21,114,0001,3506,210362,05,1,1,02,08, 2,601,DOCTORADO EN EDUCACIÓN PARA LAS CIENCIAS Y TECNOLO,4,1,2,2,1,2,31,1,1,2,,,8,5,,,,,,,,,21114000135062103620511
4,21,114,0001,3667,210165,01,1,1,01,03, 3,,,,,,,,,,,,,,,8,5,,,,,,,,,21114000136672101650111
4,21,114,0001,3667,210165,02,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,PROMOCIONAR ABARROTES Y LÁCTEOS EN LOS NEGOCIOS,71,PROMOTORA DE VENTAS AL MAYOREO Y MENUDEO,EMPACADORA SAN MARCOS S.A. DE C.V.,43,VENTAS AL MAYOREO Y MENUDEO DE PRODUCTOS ENLATADOS Y ABARROT,3,21114000136672101650211
4,21,114,0001,3667,210165,03,1,2,02,00, 0,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000136672101650312
4,21,114,0001,3667,210165,03,2,2,03,04, 3,,,,,,,,1,18,1,2,2,,,1,,1,ASESORAR AL PERSONAL DE NUEVO INGRESO Y COBRAR EL CONSUMO DE CLIENTES,13,ENTRENADOR DE PERSONAL,MAC DONALS,72,SERVICIO DE COMIDA RÁPIDA A CLIENTES EN UN LOCAL,2,21114000136672101650322
4,21,114,0001,3667,210165,04,1,1,02,00, 0,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000136672101650411
4,21,114,0001,3667,210165,05,1,1,02,03, 3,,,,,,,,,,,,,,,1,,4,"LIMPIAR, LAVAR, PLANCHAR EN CASA AJENA",82,TRABAJADOR DOMÉSTICO,TRABAJADOR DOMÉSTICO,81,SERVICIO DE LIMPIEZA EN CASAS AJENAS,2,21114000136672101650511
4,21,114,0001,3741,210577,01,1,1,01,03, 3,,,,,,,,,,,,,,,1,,4,FABRICA MANUALMENTE Y VENDE MARCOS DE MADERA,52,ARTESANO EN LA ELABORACIÓN DE MARCOS DE MADERA,NEGOCIO SIN NOMBRE,33,FABRICACIÓN Y VENTA DE MARCOS DE MADERA AL MENUDEO EN LA CAS,2,21114000137412105770111
4,21,114,0001,3741,210577,02,1,1,02,05, 3,711,MAESTRO NORMALISTA A NIVEL BÁSICO (PRIMARIA),2,,,,,1,18,2,,,2,2,6,5,,,,,,,,,21114000137412105770211
4,21,114,0001,3741,210577,04,1,1,01,07, 2,373,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN,3,2,2,2,1,1,20,2,,,2,1,1,,4,ATENCIÓN AL PÚBLICO Y MANTENER EL LUGAR EN BUEN ESTADO,81,PROPIETARIO DE BILLAR,THE WOLF CLUB,71,SERVICIO DE ENTRETENIMIENTO (BILLAR) A CLIENTES EN LOCAL,2,21114000137412105770411
4,21,114,0001,3741,210577,05,1,1,01,07, 6,421,LICENCIATURA EN MATEMÁTICAS OPCIÓN EDUCACIÓN,3,1,1,2,1,1,27,1,2,1,,,2,,1,"SUPERVISA EL LABORATORIO DE FÍSICA, INVESTIGA Y DA CLASES DE MATEMÁTIC",13,PROFESOR DE MATEMÁTICAS EN NIVEL MEDIO SUPERIOR SECTOR PÚBLI,PREPARATORIA ALFONSO CALDERÓN MORENO (B.U.A.P.),61,IMPARTIR EDUCACIÓN A NIVEL MEDIO SUPERIOR EN LAS AULAS. SECT,1,21114000137412105770511
4,21,114,0001,3811,210403,01,1,1,01,06, 3,052,TÉCNICO EN CONTADOR PRIVADO,1,,,,,,,,,,,,1,,4,"VENDER AL CAMBACEO ROPA, ZAPATOS Y BISUTERÍA",71,COMERCIANTE AL MENUDEO DE ARTÍCULOS VARIOS,NEGOCIO SIN NOMBRE,46,VENTAS AL CAMBACEO DE ARTÍCULOS DE USO PERSONAL,2,21114000138112104030111
4,21,114,0001,3811,210403,02,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,ASEAR OFICINAS DEL NEGOCIO,81,AFANADORA DE OFICINAS,PROMOCONCEPTOS,54,PROMOCIONES DE SERVICIOS EN PUBLICIDAD Y PROPAGANDA EN OFICI,3,21114000138112104030211
4,21,114,0001,3811,210403,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000138112104030311
4,21,114,0001,3811,210403,04,1,1,04,07, 5,394,LICENCIADA EN GASTRONOMÍA,3,2,2,2,1,2,22,2,,,2,2,1,,6,,,,,,,,21114000138112104030411
4,21,114,0001,3811,210403,05,1,1,01,02, 1,,,,,,,,,,,,,,,8,5,,,,,,,,,21114000138112104030511
4,21,114,0001,4152,210346,01,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,LIMPIAR Y ASEAR AULAS DE ESCUELA PREESCOLAR MANUALMENTE,81,OFICIAL DE MANTENIMIENTO Y LIMPIEZA (INTENDENTE) EN ESCUELA,"ESCUELA OFICIAL PREESCOLAR ""ROSARIO AGUILA""",61,IMPARTIR CLASES DE EDUCACIÓN PREESCOLAR SECTOR PRIVADO EN LA,2,21114000141522103460111
4,21,114,0001,4152,210346,02,1,1,01,03, 3,,,,,,,,,,,,,,,1,,2,OPERA UN MONTACARGAS TRANSPORTANDO PERFILES DE ALUMINIO,55,OPERADOR DE MONTACARGAS EN INDUSTRIA,INDUSTRIALIZADORA CONESA S.A. DE C.V.,33,A LA TRANSFORMACIÓN DE ALUMINIO PARA SU VENTA AL MAYOREO Y M,1,21114000141522103460211
4,21,114,0001,4152,210346,03,1,1,02,02, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000141522103460311
4,21,114,0001,4152,210346,04,1,1,02,03, 3,,,,,,,,,,,,,,,1,,4,ATIENDE Y CUIDA  A PERSONAS ADULTAS,82,RESPONSABLE DEL CUIDADO DE PERSONAS ADULTAS,ATENCIÓN A PERSONAS DE 3A EDAD SIN NOMBRE,81,SERVICIO DE CUIDADO PERSONAL A PERSONAS DE LA 3A EDAD EN SUS,2,21114000141522103460411
4,21,114,0001,4152,210346,05,1,1,03,07, 1,355,LICENCIATURA EN PSICOLOGÍA,3,1,2,2,2,1,18,1,2,2,,,4,5,,,,,,,,,21114000141522103460511
4,21,114,0001,4222,210007,01,1,1,01,07, 5,313,LICENCIATURA EN DISEÑO GRÁFICO,3,2,2,2,1,1,26,2,,,1,2,1,,1,ADMINISTRAR EL FRANQUEO DE LA CORRESPONDENCIA SU PESO Y EL ENVÍO A SUS,21,ADMINISTRADOR EN OFICINAS,SERVICIO POSTAL MEXICANO,49,RECEPCIÓN Y ENVÍO DE CORRESPONDENCIA A NIVEL NACIONAL E INTE,1,21114000142222100070111
4,21,114,0001,4222,210007,02,1,1,03,04, 2,,,,,,,,1,18,1,2,2,,,1,,1,AYUDAR EN LAS ACTIVIDADES GENERALES DE LA VETERINARIA,12,AUXILIAR EN VETERINARIA,VETERINARIA LAS HADAS,54,ATENCIÓN ESTÉTICA Y VACUNAS A LOS ANIMALES,1,21114000142222100070211
4,21,114,0001,4222,210007,04,1,1,01,05, 4,402,LICENCIATURA EN ESPAÑOL,3,2,2,2,1,1,49,1,2,2,,,1,,1,GESTIÓN ADMINISTRATIVA DE LOS PROBLEMAS LABORALES DEL MINISTERIO,21,SECRETARIO DE TRABAJO Y DE CONFLICTOS DE NORMALES DEL ESTADO,S.E.N.T.,93,GESTIÓN LABORAL SECTOR PÚBLICO,1,21114000142222100070411
4,21,114,0001,4576,210423,01,1,1,01,07, 5,374,LICENCIATURA EN DERECHO,3,2,2,2,2,2,25,2,,,2,2,1,,1,ELABORA Y CAPTURA EL PROYECTO DE LA SENTENCIA,62,ESCRIBIENTE DE JUZGADO PENAL,JUZGADO OCTAVO DE LO PENAL,93,LLEVA ASUNTOS PENALES EN EL EDIFICIO DEL JUZGADO,2,21114000145762104230111
4,21,114,0001,4576,210423,02,1,1,03,07, 5,374,LICENCIATURA EN DERECHO PENAL,3,2,2,2,2,2,27,2,,,2,2,2,,4,ABOGADO LITIGANTE (PENAL) DEFIENDE A PERSONAS FÍSICAS CON CARGOS PENAL,11,ABOGADA EN DERECHO PENAL,NEGOCIO SIN NOMBRE,54,SERVICIO DE DEFENSA A PERSONAS FÍSICAS EN OFICINAS DEL MINIS,2,21114000145762104230211
4,21,114,0001,4576,210423,03,1,1,02,06, 3,144,ENFERMERÍA GENERAL,2,,,,,2,29,2,,,1,2,6,5,,,,,,,,,21114000145762104230311
4,21,114,0001,4576,210423,04,1,1,01,08, 2,574,MAESTRÍA EN CIENCIAS PENALES,4,1,2,2,2,1,25,2,,,2,2,1,,5,COORDINA Y SUPERVISA A LOS EMPLEADOS DIRIGE LAS ACTIVIDADES EN LA OFIC,21,DIRECTOR GENERAL DE CONSORCIO JURÍDICO Y FISCAL,CONSORCIO CENTURY JURÍDICO Y FISCAL,54,ASESORÍA JURÍDICA Y FISCAL EN LA OFICINA,2,21114000145762104230411
4,21,114,0001,4576,210423,05,1,1,01,06, 2,186,TAQUIMECANÓGRAFA,2,,,,,2,18,2,,,2,1,5,5,,,,,,,,,21114000145762104230511
4,21,114,0001,474A,210586,01,1,1,02,06, 2,211,CULTORA DE BELLEZA,2,,,,,2,39,2,,,2,2,1,,5,"CORTE, TINTE, COLORACIÓN DE CABELLO MANIQUIUR PEDIQUIUR A CLIENTES",81,CULTORA DE BELLEZA,ESTÉTICA UNISEX VICTORIA,81,CORTE DE CABELLO Y ARREGLO PERSONAL A CLIENTES EN UN LOCAL,2,211140001474A2105860111
4,21,114,0001,474A,210586,02,1,1,02,08, 2,596,MAESTRÍA EN MERCADOTECNIA,4,2,2,2,1,2,26,2,,,2,2,1,,1,EVALUACIÓN ESTRATÉGICA ANÁLISIS Y DESARROLLO DE METODOLOGÍAS,12,ENCARGADA DE EVALUACIÓN EXTERNA,HONORABLE AYUNTAMIENTO DE PUEBLA,93,ADMINISTRA LOS RECURSOS HUMANOS Y ECONÓMICOS DEL MUNICIPIO D,2,211140001474A2105860211
4,21,114,0001,474A,210586,03,1,1,02,07, 5,392,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,3,2,2,2,1,2,22,2,,,1,2,2,,1,IMPARTIR CLASES DE INGLÉS NIVEL PRIMARIA SECTOR PRIVADO,13,PROFESORA DE INGLÉS A NIVEL PRIMARIA,COLEGIO ALMA INFANTIL PRIVADO,61,IMPARTE EDUCACIÓN A NIVEL PRIMARIA EN LA ESCUELA SECTOR PRIV,1,211140001474A2105860311
4,21,114,0001,474A,210586,04,1,1,02,04, 3,,,,,,,,1,18,1,1,2,,,5,5,,,,,,,,,211140001474A2105860411
4,21,114,0001,474A,210586,05,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,ELABORA PAN DE SAL EN FORMA MANUAL,52,TAONERO (HACE PAN),ANGEL MONFIL S.A. DE C.V.,31,ELABORAR Y VENDER PAN EN UN LOCAL,3,211140001474A2105860511
4,21,114,0001,4947,210095,01,1,1,01,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000149472100950111
4,21,114,0001,4947,210095,02,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000149472100950211
4,21,114,0001,4947,210095,03,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,SERVIR LOS ALIMENTOS EN LA MESA DE LOS CLIENTES,81,MESERO,"CARNITAS ""ELY""",72,ELABORACIÓN Y VENTA DE ALIMENTOS DE CONSUMO INMEDIATO A CLIE,2,21114000149472100950311
4,21,114,0001,4947,210095,04,1,1,01,04, 3,,,,,,,,1,22,2,,,1,1,1,,4,FABRICACIÓN DE MUEBLES SOBRE PEDIDO DE LOS CLIENTES,52,CARPINTERO EN LA ELABORACIÓN DE MUEBLES,CARPINTERÍA SIN NOMBRE,33,FABRICACIÓN DE MUEBLES DE MADERA EN UN LOCAL,2,21114000149472100950411
4,21,114,0001,4947,210095,05,1,1,01,03, 1,,,,,,,,,,,,,,,1,,1,ATIENDE A LOS CLIENTES EN EL COBRO DE PAN,62,CAJERA EN PANADERÍA,PANADERÍA GUADALUPE,31,ELABORACIÓN Y VENTA DE PAN EN UN LOCAL,2,21114000149472100950511
4,21,114,0001,5470,210039,01,1,1,02,04, 2,,,,,,,,2,18,2,,,1,1,5,5,,,,,,,,,21114000154702100390111
4,21,114,0001,5470,210039,02,1,1,01,02, 6,,,,,,,,,,,,,,,1,,4,VENDE SANDALIAS DE HULE (CALZADO),71,COMERCIANTE DE CALZADO AL MENUDEO,NEGOCIO SIN NOMBRE,46,COMERCIALIZA LAS SANDALIAS EN LOS TIANGUIS A MENUDEO (PUESTO,2,21114000154702100390211
4,21,114,0001,5470,210039,03,1,3,02,03, 2,,,,,,,,,,,,,,,1,,1,REPARTIDOR DE PAN FORÁNEO EN PUEBLA,71,AYUDANTE DE CHOFER,PANY PAN S.A. DE C.V.,31,ELABORAR PAN PARA SU VENTA EN UNA FÁBRICA,2,21114000154702100390313
4,21,114,0001,5470,210039,03,2,3,01,04, 3,,,,,,,,1,18,2,,,1,1,1,,2,INSTALACIÓN HIDROSANITARIAS Y TÉCNICAS EN FORMA MANUAL,52,OFICIAL PLOMERO,SERVI GAS S.A. DE C.V.,23,INSTALACIÓN DE REDES HIDROSANITARIAS Y DE GAS EN CASAS PARTI,2,21114000154702100390323
4,21,114,0001,5470,210039,03,3,3,01,03, 2,,,,,,,,,,,,,,,1,,1,TRANSPORTA PERSONAS DE UN LUGAR A OTRO EN MICROBUS,55,CHOFER RUTA 4 TRANSPORTE PÚBLICO,CANDELARIO OSORIO HERNÁNDEZ RUTA 4,48,TRANSPORTE DE PERSONAS EN MICROBUS,2,21114000154702100390333
4,21,114,0001,5470,210039,04,1,1,02,06, 3,183,CONTADOR TÉCNICO BANCARIO,2,,,,,2,22,2,,,1,1,1,,1,"CAPTURA DATOS, ARCHIVA, CHECA Y ENMICA Y ENTREGA DOCUMENTACIÓN Y GRABA",62,ENTREGADOR DE PLACAS (EMPLEADO DE GOBIERNO ESTATAL),SECRETARÍA DE FINANZAS Y ADMINISTRACIÓN,93,ADMINISTRAR LOS BIENES DEL ESTADO,1,21114000154702100390411
4,21,114,0001,5771,210502,01,1,1,01,02, 3,,,,,,,,,,,,,,,1,,1,TRANSPORTA GENTE DE UN LUGAR A OTRO EN CARRO DE SERVICIO PÚBLICO,55,CHOFER DE TAXI,HILARIO TEPANECATL,48,TRANSPORTE PÚBLICO DE PERSONAS A LA CENTRAL DE AUTOBUSES,2,21114000157712105020111
4,21,114,0001,5771,210502,02,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,21114000157712105020211
4,21,114,0001,5771,210502,03,1,1,01,02, 6,,,,,,,,,,,,,,,1,,2,REVISAR ACABADO INTERNO DE LAS PRENDAS Y ETIQUETADO,51,MANUAL ESPECIAL EN TALLER DE COSTURA,TALLER MAQUILADORA DE ROPA SIN NOMBRE,31,CONFECCIÓN Y VENTA DE ROPA UNISEX AL MAYOREO EN TALLES,1,21114000157712105020311
4,21,114,0001,5771,210502,04,1,1,04,04, 3,,,,,,,,1,18,2,,,2,2,5,3,6,,,,,,,,21114000157712105020411
4,21,114,0001,5771,210502,05,1,1,02,07, 5,361,INGENIERÍA QUÍMICA,3,2,1,1,1,1,24,2,,,2,1,2,,1,IMPARTE CLASES DE QUÍMICA A NIVEL MEDIA SUPERIOR,13,PROFESORA DE QUÍMICA Y MATEMÁTICAS NIVEL MEDIO SUPERIOR,COLEGIO YERMO Y PARRES A.C.,61,IMPARTIR EDUCACIÓN PRIMARIA A LICENCIATURA A LOS ALUMNOS EN,1,21114000157712105020511
4,21,114,0001,5822,210022,01,1,1,02,03, 1,,,,,,,,,,,,,,,1,,4,LIMPIAR LOS CUARTOS EN CASAS AJENAS,82,TRABAJADORA DOMÉSTICA,TRABAJADOR DOMÉSTICO,81,SERVICIO DE LIMPIEZA Y ASEO EN CASAS AJENAS,2,21114000158222100220111
4,21,114,0001,5822,210022,02,1,1,02,06, 3,183,CONTADOR TÉCNICO,2,,,,,2,18,2,,,2,2,5,5,,,,,,,,,21114000158222100220211
4,21,114,0001,5822,210022,04,1,1,03,07, 4,413,LICENCIATURA EN INFORMÁTICA,3,2,1,1,1,1,22,1,2,2,,,4,5,,,,,,,,,21114000158222100220411
4,21,114,0001,5822,210022,05,1,1,02,06, 3,206,TÉCNICO EN PROCESAMIENTO DE ALIMENTOS,2,,,,,1,18,2,,,2,2,1,,4,ELABORACIÓN DE BISUTERÍA PARA SU VENTA AL MENUDEO,52,COMERCIANTE DE ARTÍCULOS DE BISUTERÍA AL MENUDEO,BISUTERÍA SIN NOMBRE,46,VENTA DE BISUTERÍA AL MENUDEO EN SU CASA,2,21114000158222100220511
4,21,114,0190,1016,210027,01,1,1,02,02, 6,,,,,,,,,,,,,,,1,,4,ELABORA Y VENDE ALIMENTOS DE CONSUMO INMEDIATO (GORDITAS),81,COMERCIANTE AL MENUDEO DE ALIMENTOS DE CONSUMO INMEDIATO,NEGOCIO SIN NOMBRE,72,ELABORACIÓN Y VENTA DE ALIMENTOS DE CONSUMO INMEDIATO EN LA,2,21114019010162100270111
4,21,114,0190,1016,210027,02,1,1,03,07, 3,374,LICENCIATURA EN DERECHO,3,1,1,1,1,2,21,1,1,2,,,1,,3,TRANSPORTAR GENTE DE UN LADO A OTRO CON AUTOBÚS,55,CHOFER DE TRANSPORTE PÚBLICO,RM-17 RUTA MANZANILLA,48,SERVICIO DE TRANSPORTE PÚBLICO,2,21114019010162100270211
4,21,114,0190,1016,210027,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,21114019010162100270311
4,21,114,0190,1016,210027,04,1,1,02,00, 0,,,,,,,,,,,,,,,5,5,,,,,,,,,21114019010162100270411
4,21,114,0190,1016,210027,05,1,2,01,02, 6,,,,,,,,,,,,,,,1,,2,"DETALLAR ENGRANES PARA TORTILLADORA, LIMPIEZA Y ACOMODO DE REFACCIONES",54,AYUDANTE GENERAL EN FÁBRICA,METAL CAST,33,FABRICACIÓN DE REFACCIONES,1,21114019010162100270512
4,21,114,0190,1016,210027,05,2,2,01,02, 5,,,,,,,,,,,,,,,1,,3,CONSTRUIR CASAS EN FORMA MANUAL Y CON MAQUINARIA,52,OFICIAL ALBAÑIL,CONSTRUCTORA EN PARTICULAR SIN NOMBRE,23,EDIFICACIÓN DE OBRA CIVIL Y TERRACERÍAS,2,21114019010162100270522
4,21,119,0001,0207,210322,01,1,1,03,04, 3,,,,,,,,1,18,2,,,1,1,8,5,,,,,,,,,21119000102072103220111
4,21,119,0001,0207,210322,02,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,21119000102072103220211
4,21,119,0001,0207,210322,03,1,1,01,02, 6,,,,,,,,,,,,,,,1,,4,ELABORA Y VENDE PRODUCTOS LÁCTEOS EN LOS RESTAURANTES,52,COMERCIANTE DE PRODUCTOS LÁCTEOS AL MENUDEO,NEGOCIO SIN NOMBRE,31,ELABORACIÓN Y COMERCIALIZACIÓN DE PRODUCTOS LÁCTEOS EN LA CA,2,21119000102072103220311
4,21,119,0001,0207,210322,04,1,3,02,07, 6,343,LICENCIATURA EN ENFERMERÍA,3,1,1,1,1,1,22,2,,,2,2,5,5,,,,,,,,,21119000102072103220413
4,21,119,0001,0207,210322,04,2,3,01,00, 0,,,,,,,,,,,,,,,1,,4,VENDER COSMÉTICOS A DOMICILIO POR CATÁLOGO,72,VENDEDOR A DOMICILIO POR CATÁLOGO,AVÓN,46,COMERCIALIZACIÓN DE COSMÉTICOS A DOMICILIO POR CATÁLOGO,3,21119000102072103220423
4,21,119,0001,0207,210322,04,3,3,01,02, 6,,,,,,,,,,,,,,,1,,1,HACER EL ASEO MANUAL EN LOS DEPARTAMENTOS DE LA EMPRESA,81,EMPLEADA DE LIMPIEZA,LA UREOLA DE LIMPIEZA S.A. DE C.V.,53,ARRENDAMIENTO DE DEPARTAMENTOS,2,21119000102072103220433
4,21,119,0001,0207,210322,05,1,1,02,02, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,21119000102072103220511
4,22,014,0001,0271,220391,01,1,1,02,02, 6,,,,,,,,,,,,,,,1,,4,MUSICO CANTANTE,14,CANTANTE URBANO,SERVICIO DE CANTO Y MUSICA SIN NOMBRE,71,CANTA Y TOCA GUITARRA EN RESTAURANTES CAMIONES Y BARES,2,22014000102712203910111
4,22,014,0001,0271,220391,02,1,1,02,00, 0,,,,,,,,,,,,,,,5,1,6,,,,,,,,22014000102712203910211
4,22,014,0001,0271,220391,03,1,1,01,02, 2,,,,,,,,,,,,,,,5,5,,,,,,,,,22014000102712203910311
4,22,014,0001,0271,220391,04,1,1,02,06, 2,183,AUXILIAR CONTABLE,2,,,,,2,17,2,,,2,1,1,,1,CALCULA Y MIDE PIEZAS,51,AUXILIAR DE CONTROL DE CALIDAD,AFILATEC,81,AFILADOS DE PIEZA Y MANOFACTURA,3,22014000102712203910411
4,22,014,0001,0271,220391,05,1,1,01,03, 2,,,,,,,,,,,,,,,1,,1,LIMPIA LAS INSTALACIONES DE UNA ESCUELA,81,CONSERJE,KINDER JOSE GUADALUPE ALVAREZ USEBEQ,61,DOCENCIA EN EDUCACION BASICA,2,22014000102712203910511
4,22,014,0001,0318,220004,01,1,1,01,03, 1,,,,,,,,,,,,,,,1,,4,OPERADOR DE TAXI,55,CHOFER,SERVICIO PUBLICO DE TAXI  SIN NOMBRE,48,SERVICIO AL PUBLICO DE TRANSPORTE,2,22014000103182200040111
4,22,014,0001,0318,220004,02,1,1,01,02, 6,,,,,,,,,,,,,,,1,,4,ELABORA Y VENDE COMIDA,81,COMERCIANTE PROPIETARIA,COMERCIANTE DE ALIMENTOS EN EL MERCADO LA CRUZ,72,VENTA DE COMIDA  AL PUBLICO EN GENERAL,2,22014000103182200040211
4,22,014,0001,0318,220004,03,1,1,03,04, 2,,,,,,,,1,18,2,,,2,2,1,,1,PREPARAR BEBIDAS,81,BARMAN,SERVICIO DE CAFETERIA ALDA,72,VENTA DE BEBIDAS Y ENSALADAS,2,22014000103182200040311
4,22,014,0001,0318,220004,04,1,1,01,04, 3,,,,,,,,1,18,2,,,2,1,1,,1,COBRANZA AL PEAJE,62,OPERADOR DE COBRANZA EN LA CASETA CAPUFE,CAPUFE CAMINOS Y PUENTES FEDERALES,48,COBRANZA A VEHICULOS,2,22014000103182200040411
4,22,014,0001,0318,220004,05,1,1,04,04, 3,,,,,,,,1,20,2,,,2,2,1,,1,ELABORAR PUBLICIDAD,14,DISEÑADOR GRAFICO,DOT DIGITAL,54,ELABORACION  DE POSITIVOS Y NEGATIVOS,2,22014000103182200040511
4,22,014,0001,0394,220386,02,1,1,01,02, 6,,,,,,,,,,,,,,,6,5,,,,,,,,,22014000103942203860211
4,22,014,0001,0394,220386,03,1,1,03,04, 3,,,,,,,,1,18,1,2,1,,,1,,7,,,,,,,,22014000103942203860311
4,22,014,0001,0394,220386,04,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,FABRICAR Y RESTAURAR MUEBLES,52,CARPINTERO,DISEÑOS TOSCOS,33,ELABORACION DE MUEBLES,2,22014000103942203860411
4,22,014,0001,0394,220386,05,1,1,02,02, 6,,,,,,,,,,,,,,,1,,1,ELABORA ALIMENTOS Y SUPERVISA QUE FUNCIONE BIEN  EL NEGOCIO,81,ENCARGADA,SERVICIO DE COMIDA,72,ELABORACION DE ALIMENTOS DE VENTA AL MENUDEO,2,22014000103942203860511
4,22,014,0001,0587,220411,01,1,1,01,04, 3,,,,,,,,2,18,2,,,2,2,1,,1,llevar mensajeria,62,office boy,asociacion de condominos colombus,53,renta de despachos y oficinas,2,22014000105872204110111
4,22,014,0001,0587,220411,02,1,1,01,00, 0,,,,,,,,,,,,,,,1,,4,vende articulos para el hogar,71,comerciante propietaria,comerciante mercado casa blanca,46,venta de plasticos y loza al menudeo,2,22014000105872204110211
4,22,014,0001,0587,220411,03,1,1,02,03, 2,,,,,,,,,,,,,,,8,5,,,,,,,,,22014000105872204110311
4,22,014,0001,0587,220411,04,1,1,03,06, 3,143,trabajo social,2,,,,,2,23,2,,,1,2,1,,6,,,,,,,,22014000105872204110411
4,22,014,0001,0587,220411,05,1,1,02,03, 3,,,,,,,,,,,,,,,1,,6,,,,,,,,22014000105872204110511
